# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

239 61 2 0.52 23.9254 15.5001 19.9188 # TIP4P Hw
240 61 2 0.52 23.1733 15.6514 21.2239 # TIP4P Hw
241 62 1 0 22.9017 13.2499 19.0788 # TIP4P Ow
242 62 3 -1.04 22.8032 13.2731 19.1895 # TIP4P Lw
243 62 2 0.52 22.019 13.6137 19.0107 # TIP4P Hw
244 62 2 0.52 23.0145 13.0668 20.0115 # TIP4P Hw
245 63 1 0 0.661872 10.4704 3.21768 # TIP4P Ow
246 63 3 -1.04 0.704017 10.3291 3.24536 # TIP4P Lw
247 63 2 0.52 1.52799 10.0823 3.09331 # TIP4P Hw
248 63 2 0.52 0.124975 9.75485 3.55829 # TIP4P Hw
249 64 1 0 19.9192 10.0243 6.18954 # TIP4P Ow
250 64 3 -1.04 20.0278 10.1001 6.26002 # TIP4P Lw
251 64 2 0.52 20.8534 9.81763 6.21878 # TIP4P Hw
252 64 2 0.52 19.8336 10.8225 6.71088 # TIP4P Hw
253 65 1 0 3.73972 11.2522 2.69663 # TIP4P Ow
254 65 3 -1.04 3.7492 11.3841 2.76749 # TIP4P Lw
255 65 2 0.52 4.18964 11.4442 3.5194 # TIP4P Hw
256 65 2 0.52 3.36385 12.0904 2.42741 # TIP4P Hw
257 66 1 0 19.111 6.39935 6.75539 # TIP4P Ow
258 66 3 -1.04 19.1499 6.51917 6.83681 # TIP4P Lw
259 66 2 0.52 19.2041 7.30449 6.45826 # TIP4P Hw
260 66 2 0.52 19.3219 6.43021 7.68856 # TIP4P Hw
261 67 1 0 1.43453 22.8523 7.0296 # TIP4P Ow
262 67 3 -1.04 1.5688 22.9107 6.99697 # TIP4P Lw
263 67 2 0.52 2.21223 22.8805 7.58693 # TIP4P Hw
264 67 2 0.52 1.70573 23.28 6.21734 # TIP4P Hw
265 68 1 0 24.3331 22.5423 13.43 # TIP4P Ow
266 68 3 -1.04 24.3314 22.4053 13.3691 # TIP4P Lw
267 68 2 0.52 24.1265 21.7126 13.8602 # TIP4P Hw
268 68 2 0.52 24.5268 22.3012 12.5241 # TIP4P Hw
269 69 1 0 11.6324 9.39343 17.3743 # TIP4P Ow
270 69 3 -1.04 11.6344 9.25196 17.4241 # TIP4P Lw
271 69 2 0.52 12.3954 8.86749 17.614 # TIP4P Hw
272 69 2 0.52 10.8851 8.8142 17.5236 # TIP4P Hw
273 70 1 0 3.99929 20.3603 22.4948 # TIP4P Ow
274 70 3 -1.04 4.08762 20.2539 22.5529 # TIP4P Lw
275 70 2 0.52 4.44975 20.3697 23.3393 # TIP4P Hw
276 70 2 0.52 4.23882 19.5197 22.1045 # TIP4P Hw
277 71 1 0 24.2219 7.86569 10.688 # TIP4P Ow
278 71 3 -1.04 24.3374 7.85237 10.5932 # TIP4P Lw
279 71 2 0.52 24.2739 7.324 9.90056 # TIP4P Hw
280 71 2 0.52 25.0719 8.30331 10.7349 # TIP4P Hw
281 72 1 0 6.91151 22.6469 23.332 # TIP4P Ow
282 72 3 -1.04 6.9644 22.7864 23.3472 # TIP4P Lw
283 72 2 0.52 6.50272 23.4629 23.0435 # TIP4P Hw
284 72 2 0.52 7.73346 22.921 23.7389 # TIP4P Hw
285 73 1 0 12.8907 11.0132 12.8247 # TIP4P Ow
286 73 3 -1.04 12.7506 11.0596 12.7981 # TIP4P Lw
287 73 2 0.52 12.0788 10.5186 12.9355 # TIP4P Hw
288 73 2 0.52 12.608 11.8704 12.5061 # TIP4P Hw
